"orig.vote","dates","session","bill"
2555,2006-04-04,"CD04O040O","MPV  Nº 269/2005 - DVS - EMENDA Nº 4 DO SENADO FEDERAL"
2557,2006-04-06,"CD04O042E","REQUERIMENTO - INCLUSÃO EM PAUTA DA CONVOCAÇÃO MINISTRO JUSTIÇA"
2558,2006-04-11,"CD04O046O","MPV  Nº 280/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2559,2006-04-11,"CD04O046O","MPV  Nº 280/2006 - DVS  EMENDA Nº 12"
2561,2006-04-12,"CD04O047E","MPV  Nº 280/2006 - DVS EMENDA Nº 113"
2563,2006-04-25,"CD04O057O","MPV  Nº 275/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2564,2006-04-26,"CD04O059E","MPV  Nº 275/2005 - DVS - ARTIGO 1º DO PLV DO SF"
2565,2006-04-26,"CD04O060E","MPV  Nº 281/2006 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2566,2006-04-27,"CD04O061E","MPV  Nº 283/2006 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2568,2006-05-02,"CD04O063O","MPV  Nº 283/2006 - DVS - EXPRESSÃO DEVENDO SER OBJETO DE COMPENSAÇÃO ..."
2570,2006-05-03,"CD04O066O","REP  Nº 48/2005 - CONTRA O DEPUTADO JOSIAS GOMES - PT/BA"
2573,2006-05-10,"CD04O072O","MPV  Nº 284/2006 - DVS Nº 8 - EMENDA Nº 49"
2576,2006-05-11,"CD04O073E","MPV  Nº 279/2006 - MEDIDA PROVISÓRIA ORIGINAL"
2577,2006-05-16,"CD04O076O","MPV  Nº 279/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2581,2006-05-17,"CD04O077O","MPV  Nº 285/2006 - ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2584,2006-05-17,"CD04O077O","MPV  Nº 285/2006 - DVS - EMENDA SUBSTITUTIVA 103 - PP"
2585,2006-05-23,"CD04O081O","MPV  Nº 280/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2586,2006-05-24,"CD04O082O","REP  Nº 54/2005 - CONTRA O DEPUTADO VADÃO GOMES - PP/SP"
2587,2006-05-31,"CD04O088E","MPV  Nº 287/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2588,2006-05-31,"CD04O089O","MPV  Nº 288/2006 - DVS - EMENDA Nº 4"
2589,2006-06-01,"CD04O090E","MPV  Nº 288/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2590,2006-06-06,"CD04O093E","MPV  Nº 288/2006 - EMENDA 27"
2591,2006-06-06,"CD04O094O","MPV  Nº 288/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2592,2006-06-07,"CD04O095E","MPV  Nº 288/2006 - DVS EMENDA 12"
2593,2006-06-07,"CD04O096O","MPV  Nº 291/2006 - PARECER DO RELATOR PELA INADEQUAÇÃO FINANCEIRA E ORÇAMENTÁRIA - EMENDAS"
2595,2006-06-21,"CD04O105E","REQUERIMENTO - INCLUSÃO EM PAUTA - REQUERIMENTO CONVOCAÇÃO MINISTRO"
2599,2006-07-11,"CD04O121O","MPV  Nº 291/2006 - DVS  (PREFERÊNCIA) PARA A EMENDA AGLUTINATIVA Nº 2"
2600,2006-07-12,"CD04O122E","MPV  Nº 291/2006 - DVS (PREFERÊNCIA) PARA A EMENDA AGLUTINATIVA Nº 2"
2601,2006-08-01,"CD04O130O","MPV  Nº 291/2006 - DVS  (PREFERÊNCIA) PARA A EMENDA AGLUTINATIVA Nº 2"
2602,2006-08-02,"CD04O131O","MPV  Nº 291/2006 - DVS (PREFERÊNCIA) PARA A EMENDA AGLUTINATIVA Nº 2"
2603,2006-09-05,"CD04O144E","PLP  Nº 123/2004 - SUBEMENDA SUBSTITUTIVA ÀS EMENDAS DE PLENÁRIO"
2605,2006-09-05,"CD04O145E","PEC  Nº 349/2001 - SUBSTITUTIVO DA COMISSÃO ESPECIAL"
2614,2006-11-21,"CD04O184O","MPV  Nº 316/2006 - EMENDA AGLUTINATIVA SUBSTITUTIVA DO ARTIGO 4º"
2615,2006-11-22,"CD04O187E","PLP  Nº 123/2006 - EMENDAS DO SENADO FEDERAL COM PARECER FAVORÁVEL"
2616,2006-11-22,"CD04O187E","PLP  Nº 123/2004 - EMENDAS DO SENADO FEDERAL COM PARECER CONTRÁRIO"
2617,2006-11-22,"CD04O187E","PLP  Nº 380/2006 - PROJETO INICIAL"
2618,2006-11-22,"CD04O187E","PEC  Nº 536/1997 - EMENDAS 3 E 4 COM PARECER PELA APROVAÇÃO"
2619,2006-11-22,"CD04O187E","PEC  Nº 536/1997 - EMENDAS NºS 1 E 2 COM PARECER PELA REJEIÇÃO"
2620,2006-11-22,"CD04O187E","PEC  Nº 536/1997 - SUBSTITUTIVO DO SENADO FEDERAL"
2621,2006-11-28,"CD04O193O","PLP  Nº 76/2003 - ITENS DO SUBSTITUTIVO COM PARECER FAVORÁVEL"
2622,2006-11-28,"CD04O193O","PLP  Nº 76/2003 - ITENS DO SUBSTITUTIVO COM  PARECER CONTRÁRIO"
2623,2006-11-28,"CD04O193O","PLP  Nº 76/2006 - DVS - §4º DO ART. 4º DA MP 2156 (ART. 19)"
2624,2006-11-29,"CD04O195O","PL   Nº 4591/2004 - DIPOSITIVOS DO SUBSTITUTIVO COM PARECER FAVORÁVEL"
2626,2006-11-29,"CD04O195O","PLP  Nº 22/2003 - ITENS DO SUBSTITUTIVO COM PARECER FAVORÁVEL"
2627,2006-11-29,"CD04O195O","PLP  Nº 22/2006 - ITENS DO SUBSTITUTIVO COM PARECER CONTRÁRIO"
2628,2006-11-29,"CD04O195O","PLP  Nº 22/2003 - DVS PMDB - EXPRESÃO NO BASA (§ 2º DO ART. 4º DA MP 2157)"
2629,2006-11-29,"CD04O195O","PLP  Nº 22/2006 - DVS PMDB - EXPRESÃO NO BASA (§ 3º DO ART. 4º DA MP 2157)"
2631,2006-11-29,"CD04O195O","PLP  Nº 184/2004 - SUBSTITUTIVO"
2632,2006-12-06,"CD04O199E","PEC  Nº 536/1997 - SEGUNDO TURNO DO SUBSTITUTIVO DO SENADO FEDERAL"
2633,2006-12-06,"CD04O200E","ELEIÇÃO - PARA CARGO DE MINISTRO DO TRIBUNAL DE CONTAS DA UNIÃO"
2634,2006-12-06,"CD04O201E","REP  Nº 46/2005 - CONTRA O DEPUTADO JOSÉ JANENE - PP/PR"
2635,2006-12-13,"CD04O208E","PLP  Nº 249/2005 - SUBSTITUTIVO DA COMISSÃO DE FINANÇAS"
2636,2006-12-13,"CD04O208E","PLP  Nº 249/2005 - EMENDAS COM PARECER FAVORÁVEL"
2637,2006-12-13,"CD04O209E","PLP  Nº 249/2005 - DVS - ARTIGO 23 DO SUBSTITUTIVO"
2639,2006-12-13,"CD04O210E","PDC  Nº 1353/2004 - ESCOLHA DO SENHOR LUIZ OTÁVIO PARA CARGO DE MINISTRO DO TCU"
2642,2006-12-20,"CD04O216E","MPV  Nº 327/2006 - PROJETO DE LEI DE CONVERSÃO"
