"id","name","party","state","vote.1369","vote.1370","vote.1378","vote.1380","vote.1381","vote.1382","vote.1383","vote.1384","vote.1385","vote.1386","vote.1388","vote.1391","vote.1392","vote.1393","vote.1398","vote.1399","vote.1400","vote.1401","vote.1402","vote.1403","vote.1404","vote.1405","vote.1406","vote.1407","vote.1409","vote.1413","vote.1414","vote.1415","vote.1416","vote.1417","vote.1418","vote.1420","vote.1421","vote.1422","vote.1423","vote.1424","vote.1426","vote.1427","vote.1429","vote.1431","vote.1432","vote.1478","vote.1479","vote.1480","vote.1483","vote.1484","vote.1485","vote.1486","vote.1487","vote.1488","vote.1489","vote.1490","vote.1491","vote.1493","vote.1494","vote.1496","vote.1503","vote.1509","vote.1513","vote.1517","vote.1518","vote.1526","vote.1527","vote.1528","vote.1529","vote.1530","vote.1532","vote.1533","vote.1534","vote.1535","vote.1538","vote.1540","vote.1541","vote.1544","vote.1545","vote.1548","vote.1551","vote.1552","vote.1572","vote.1573","vote.1574","vote.1575","vote.1576","vote.1577","vote.1578","vote.1579","vote.1580","vote.1581","vote.1583","vote.1584","vote.1589"
447,"FLAVIO ARNS","PSDB","PR",1,2,4,4,4,2,1,1,1,4,1,1,1,2,2,1,2,4,4,4,4,4,1,2,4,2,1,2,2,1,1,1,1,1,4,4,1,1,4,2,1,4,4,1,4,4,1,1,1,2,4,4,1,2,4,1,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,"FLAVIO ARNS","PT","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,4,4,4,1,1,1,1,2,1
434,"FLAVIO DERZI","PMDB","MS",1,1,4,4,4,2,1,1,1,4,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"FRANCISCO COELHO","PFL","MA",4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,4,4,1,1,1,1,1,2,4,1,4,2,1,4,4,1,4,4,4,4,4,4,1,2,1,2,5,4,4,4,4,4,2,1,4,4,4,4,4,4,4,1,4,4,1,1,4,1,2,4,1,1,1,2,1,4,4,4,2,1,1,1,4
36,"FRANCISCO GARCIA","PFL","AM",1,1,1,2,2,2,1,1,4,4,1,1,1,1,2,1,4,2,2,2,2,2,4,2,2,4,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,4,2,1,2,4,4,4,4,1,1,2,1,1,1,4,2,2,1,1,1,1,2,1,1,5,1,2,4,4,1,1,2,1,1,1,4,2,1,1,4,4
3,"FRANCISCO RODRIGUES","PFL","RR",1,4,4,2,2,2,1,4,1,4,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,1,2,1,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,1,1,4,1,1,4,4,4,4,1,1,4,4,4,4,4,4,2,1,1,1,4
300,"FRANCISCO SILVA","PL","RJ",4,4,4,4,4,3,2,1,1,4,4,2,2,2,4,4,4,4,4,4,4,4,1,1,2,4,4,4,4,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"FRANCISTONIO PINTO","PFL","BA",1,1,1,4,2,4,4,1,1,4,1,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,4,4,4,1,2,1,2,4,4,4,4,4,5,4,4,2,4,1,1,2,2,2,1,4,4,1,2,1,4,5,4,4,4,1,1,1,2,1,1,1,4,2,1,1,4,4
63,"FREIRE JUNIOR","PMDB","TO",4,4,1,4,2,4,1,1,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,1,4,4,4,4,4,1,4,1,4,1,4,4,4,1,4,1,4,4,1,4,4,4,4,4,4,4,4,1,4,1,4,1,2,2,1,2,1,4,4,4,1,4,2,2,4,1,1,1
75,"GASTAO VIEIRA","PMDB","MA",1,4,1,2,2,4,4,1,1,4,4,1,1,2,2,1,4,1,1,2,4,2,4,2,2,2,1,2,2,1,4,4,1,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,4,1,2,1,2,5,1,2,5,4,4,1,1,4,4,4,4,4,4,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
193,"GEDDEL VIEIRA LIMA","PMDB","BA",4,4,1,4,4,4,1,4,4,4,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,4,4,4,4,4,4,2,4,2,4,4,4,1,4,4,4,4,4,4,4,4,1,4,1,4,1,4,4,1,2,2,2,4,1,4,4,1,4,4,4,1,1,4,4
417,"GEOVAN FREITAS","PMDB","GO",1,2,1,1,4,1,2,4,2,5,2,2,2,2,1,1,4,4,1,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,2,1,4,1,2,2,1,1,1,4,4,1,4,1,1,4,1,2,1,2,4,1,2,4,1,1,1,1,1,2,2,2,2,2,4,4,4,4,1,1,2,1,1,2,2,2,1,2,1,3,3,1,4,4,1,1,1
408,"GERALDO MAGELA","PT","DF",1,2,1,1,1,4,4,4,4,4,2,2,2,2,1,1,4,1,4,4,1,1,1,1,4,1,1,4,4,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,4,4,1,2,2,1,2,2,1,4,4,2,2,4,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,3,3,4,1,4,4,2,1
497,"GERMANO RIGOTTO","PMDB","RS",1,1,1,2,1,2,1,4,1,2,1,1,1,2,4,1,4,1,1,4,4,4,4,2,1,1,2,2,1,4,2,4,2,2,2,4,4,4,4,4,4,1,1,1,4,1,1,4,1,2,4,4,4,4,4,1,2,4,1,4,4,3,1,3,4,4,4,4,1,4,4,4,1,1,4,2,1,2,2,2,1,4,4,3,4,4,2,4,1,4,1
185,"GERSON GABRIELLI","PFL","BA",4,4,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,4,2,2,2,4,2,4,4,1,2,2,4,4,4,1,1,4,4,4,4,1,2,1,1,1,4,4,4,4,4,1,2,4,4,4,4,4,2,1,4,4,4,2,1,1,1,2,2,2,1,4,4,4,2,4,4,3,4,4,4,4,4,1,2,1,1,1,4,2,1,1,4,1
23,"GERSON PERES","PPB","PA",1,1,1,2,2,2,1,1,1,4,1,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,4,1,1,4,2,1,4,4,1,4,1,1,1,1,2,1,2,1,1,4,2,1,4,4,1,2,4,1,1,2,2,2,1,1,4,4,4,4,4,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,2,1
479,"GERVASIO SILVA","PFL","SC",4,1,1,2,4,2,4,1,1,4,1,1,1,1,2,1,4,2,4,2,4,4,2,1,2,4,4,4,4,4,4,4,1,1,1,4,1,4,1,2,1,4,4,4,4,4,4,1,1,2,1,2,1,2,5,4,4,4,1,4,2,4,1,1,2,2,2,1,1,1,1,2,1,1,4,1,2,4,1,1,1,2,1,1,1,4,4,4,4,1,4
357,"GILBERTO KASSAB","PFL","SP",4,2,1,2,2,4,4,4,1,4,1,4,1,1,4,4,4,2,2,2,2,2,4,4,4,2,4,2,2,1,1,1,1,1,1,4,1,1,1,2,1,4,1,1,4,4,1,1,1,2,4,4,1,4,3,4,1,3,1,1,4,1,1,1,4,2,2,1,1,1,4,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
234,"GILMAR MACHADO","PT","MG",4,4,1,1,1,1,2,1,4,5,2,2,2,2,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,2,1,2,4,1,1,2,2,1,1,1,4,4,4,1,1,4,2,4,2,1,2,2,4,4,2,4,4,1,1,4,1,2,2,2,1,1,4,2,4,1,4,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1
25,"GIOVANNI QUEIROZ","PDT","PA",4,4,1,4,4,1,2,1,2,4,2,2,2,2,1,4,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,2,4,1,1,1,4,3,4,1,1,1,1,2,2,1,2,2,4,2,2,1,1,4,1,1,4,2,2,2,1,1,1,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,2,1,1
166,"GIVALDO CARIMBAO","PSB","AL",4,4,4,1,4,1,2,1,2,2,2,2,1,2,1,1,4,4,4,4,4,4,4,1,1,1,1,2,1,4,1,1,2,1,2,4,4,1,4,2,1,1,1,1,4,4,1,1,1,2,4,4,4,4,4,4,2,4,4,1,1,1,2,1,2,4,4,1,4,1,4,4,4,4,4,2,1,2,2,2,1,2,1,1,1,4,4,4,4,4,4
236,"GLYCON TERRA PINTO","PMDB","MG",1,1,4,2,2,2,1,1,1,5,4,1,1,1,4,1,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,1,4,4,1,4,4,1,4,1,2,4,4,4,4,4,4,1,3,4,4,4,1,1,2,4,4,4,4,4,4,4,4,4,1,4,1,2,2,4,4,4,4,4,4,1,4,4,4,4,4,1
143,"GONZAGA PATRIOTA","PSB","PE",4,4,1,1,1,5,4,1,2,4,2,2,1,4,1,1,4,1,1,4,4,4,1,1,1,1,1,4,4,4,4,1,4,4,2,4,1,1,4,4,4,1,1,4,4,4,1,1,4,4,2,2,1,2,4,1,2,2,1,1,1,1,2,4,4,4,4,4,1,1,5,2,1,1,2,2,1,2,2,2,1,2,2,4,2,1,1,1,4,2,4
450,"GUSTAVO FRUET","PMDB","PR",4,4,1,2,2,2,1,1,2,5,1,1,1,2,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,4,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,5,1,2,5,4,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,2,2,2,1,2,1,1,1,4,2,4,1,1,1
613,"HAROLDO BEZERRA","PSDB","PA",NA,NA,1,2,2,2,1,1,1,5,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,4,4,1,2,1,4,1,1,4,1,1,4,1,1,4,2,1,2,5,2,2,5,1,1,2,1,4,1,2,2,2,1,4,4,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
194,"HAROLDO LIMA","PCdoB","BA",1,2,1,1,1,1,2,1,2,2,2,2,1,2,4,4,4,1,1,1,1,1,1,4,1,1,1,2,1,4,4,1,2,1,2,4,1,4,2,2,1,1,1,1,4,1,1,1,1,1,2,2,4,2,2,1,2,2,1,4,4,1,2,2,2,2,2,2,4,4,4,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,4,4
549,"HELENILDO RIBEIRO","PSDB","AL",1,2,1,2,2,2,1,1,4,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,4,1,4,2,1,4,4,1,4,4,4,1,1,2,1,2,1,4,4,2,4,4,1,4,4,1,1,1,2,2,2,1,1,1,1,4,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,1
237,"HELIO COSTA","PMDB","MG",1,1,1,2,2,2,1,4,1,4,1,1,1,1,2,1,5,1,2,1,1,4,2,2,2,2,1,2,2,4,1,1,1,1,1,2,1,1,2,4,4,1,1,1,4,1,4,1,1,2,1,2,1,2,5,2,2,1,1,1,3,1,1,1,2,2,4,1,1,1,1,2,1,1,5,1,1,2,2,2,1,2,1,1,1,4,1,1,1,4,1
123,"HENRIQUE EDUARDO ALVES","PMDB","RN",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,1,1,4,4,2,1,1,4,4
498,"HENRIQUE FONTANA","PT","RS",1,2,1,1,1,4,4,4,4,4,2,2,2,2,1,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,1,1,2,2,1,1,1,1,4,4,1,1,1,2,2,2,1,2,4,1,2,2,1,1,4,1,4,1,2,2,2,1,1,1,4,4,1,1,2,2,1,2,2,2,1,2,4,1,4,1,1,1,1,2,1
114,"HERACLITO FORTES","PFL","PI",1,2,4,4,4,2,1,1,1,4,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,4,4,4,4,1,1,1,1,1,1,4,4,1,1,2,1,1,1,1,4,4,1,1,1,2,1,2,4,4,4,2,1,5,1,1,4,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,4,1,2,1,1,4,4,2,4,1,4,1
235,"HERCULANO ANGHINETTI","PPB","MG",1,1,1,2,2,4,4,1,1,4,1,1,1,1,4,1,4,2,2,2,2,2,2,4,2,2,1,2,2,1,1,1,1,1,4,4,4,4,4,4,4,4,1,4,4,4,1,1,1,2,1,4,1,2,4,2,2,4,4,1,2,1,4,4,4,4,4,4,4,1,1,2,1,4,4,4,2,4,1,1,1,2,1,1,4,4,2,4,1,1,4
448,"HERMES PARCIANELLO","PMDB","PR",1,1,1,2,2,2,1,4,1,4,4,4,1,1,4,1,4,1,4,4,4,4,2,2,4,2,1,4,4,1,4,1,4,4,1,4,4,1,4,4,1,1,1,4,4,4,1,1,4,4,1,2,4,2,4,4,2,4,1,1,2,1,1,1,2,4,4,1,1,4,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,2,4,1,4,1
472,"HUGO BIEHL","PPB","SC",1,1,1,2,2,2,1,4,4,4,4,1,1,2,4,4,4,2,2,2,2,2,4,4,2,1,3,2,2,4,4,4,4,4,1,4,1,1,1,2,1,4,4,1,4,1,1,1,1,2,1,2,4,2,4,2,1,4,1,1,2,1,1,1,2,2,2,1,1,4,1,2,1,1,3,1,2,4,1,1,4,4,4,4,4,4,2,1,1,1,1
360,"IARA BERNARDI","PT","SP",4,2,1,4,4,1,2,1,2,4,4,2,2,2,1,1,5,1,1,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,2,4,4,1,2,2,1,1,1,1,4,4,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,4,4,2,1,1,1,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,4,1,2,1
124,"IBERE FERREIRA","PPB","RN",4,4,1,4,4,2,4,1,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,"IBERE FERREIRA","PTB","RN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,1,1,1,4,4,1,4,1,1,1,2,1,4,4,4,4,1,1,1,1,2,4,4,4,4,4,2,4,4,4,2,4,2,1,1,2,2,2,1,1,1,4,4,1,1,5,1,2,4,1,1,1,2,4,4,4,4,2,1,1,1,1
238,"IBRAHIM ABI ACKEL","PPB","MG",1,1,1,2,2,2,1,4,1,4,1,1,1,1,4,1,5,2,2,2,2,4,4,1,2,2,1,2,2,1,1,1,1,1,1,4,4,1,4,2,1,4,1,2,4,1,4,1,1,2,1,2,1,2,4,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,4,3,1,2,4,1,1,4,1,1,1,1,4,2,1,1,1,1
308,"IEDIO ROSA","PFL","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,2,4,1,1,2,2,2,1,1,1,1,2,1,1,4,1,2,4,1,1,1,2,1,1,2,4,2,1,1,1,1
308,"IEDIO ROSA","PSB","RJ",1,2,1,1,1,5,2,1,2,2,2,2,1,2,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"IEDIO ROSA",NA,"RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,1,1,1,4,1,2,1,1,2,2,1,1,1,1,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"IGOR AVELINO","PMDB","TO",4,1,4,2,2,1,2,4,2,5,4,2,1,1,4,1,4,4,4,1,4,4,1,1,4,4,4,4,4,4,4,4,4,4,2,4,1,4,2,2,4,1,1,4,4,4,4,1,1,2,1,2,4,2,5,4,1,4,1,4,4,1,4,4,2,4,4,4,4,1,1,2,4,1,5,1,2,2,2,2,1,2,1,1,1,4,2,4,4,1,4
53,"ILDEFONCO CORDEIRO","PFL","AC",4,4,1,2,2,2,1,1,1,5,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,5,4,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,5,2,1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"ILDEFONCO CORDEIRO","PSDB","AC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
94,"INACIO ARRUDA","PCdoB","CE",1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,5,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,2,1,2,5,1,1,2,2,1,4,4,1,5,4,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,5,2,1,4,2,2,1,2,2,2,1,2,2,2,2,4,1,1,1,4,4
135,"INALDO LEITAO","PSDB","PB",1,2,1,2,2,2,1,1,1,5,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,4,1,4,1,1,1,5,4,4,4,2,1,1,1,4,4,1,1,1,1,1,1,2,1,2,4,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,1
145,"INOCENCIO OLIVEIRA","PFL","PE",1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,5,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,5,1,1,1,2,4,1,1,4,2,1,1,1,1
455,"IRIS SIMOES","PTB","PR",4,4,1,2,2,4,1,1,1,4,1,1,1,1,2,4,4,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,2,4,4,4,4,1,4,1,1,1,1,2,1,2,1,2,4,4,4,5,1,1,4,4,1,1,2,2,2,1,1,1,4,4,1,1,4,1,1,2,4,1,1,2,1,1,1,4,2,1,1,1,1
581,"ITAMAR SERPA","PSDB","RJ",1,2,1,2,2,4,4,4,4,4,1,1,1,1,2,1,4,4,4,4,4,4,4,2,2,4,1,4,2,1,4,1,1,1,1,4,4,4,1,2,4,4,4,1,4,4,1,4,4,4,1,4,4,4,4,2,1,4,1,1,4,4,1,4,4,4,4,4,1,1,1,4,1,4,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,4
174,"IVAN PAIXAO","PPS","SE",1,2,1,4,4,5,2,1,2,5,2,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,4,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,4,1,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,1,1
607,"IVAN VALENTE","PT","SP",1,2,1,1,1,1,2,1,2,5,2,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,4,4,1,2,2,1,1,1,1,4,1,1,4,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,4,4,4,4,4,1,1,1,1,2,1
527,"IVANIO GUERRA","PFL","PR",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,5,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,5,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,4,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
188,"JAIME FERNANDES","PFL","BA",4,4,1,2,2,2,1,4,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,5,1,1,1,2,1,4,4,4,4,1,1,1,1,2,1,2,1,2,4,2,1,4,1,1,4,1,4,4,4,4,4,4,4,4,4,4,1,4,5,4,4,4,4,1,1,2,4,1,1,4,2,1,1,1,4
240,"JAIME MARTINS","PFL","MG",4,1,1,2,2,4,1,1,4,5,1,1,1,2,2,4,4,2,2,2,4,2,2,2,2,2,1,2,2,1,1,1,1,4,1,4,1,4,1,2,1,1,1,4,4,1,1,4,1,4,1,4,1,2,4,2,2,4,4,1,2,1,1,4,4,4,4,1,1,1,4,2,1,1,5,4,4,4,1,1,1,2,4,4,4,4,2,1,1,4,1
302,"JAIR BOLSONARO","PPB","RJ",1,1,1,3,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,3,2,1,1,2,2,1,1,1,1,1,2,3,1,1,1,2,1,1,1,1,4,1,1,4,1,2,2,2,1,2,2,1,2,3,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,4,1,1,1,2,1,2,2,4,1,1,1,1,1
359,"JAIR MENEGUELLI","PT","SP",1,2,4,1,1,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,4,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,4,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
196,"JAIRO CARNEIRO","PFL","BA",1,3,1,2,2,2,1,1,1,4,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,4,1,1,1,1,4,1,1,1,2,1,1,1,1,4,1,4,1,1,2,1,2,1,2,4,2,2,4,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
303,"JANDIRA FEGHALI","PCdoB","RJ",1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,1,2,4,1,1,2,2,1,4,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,5,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,1,1,1,2,1
197,"JAQUES WAGNER","PT","BA",1,2,4,4,4,5,2,1,2,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,2,1,2,4,4,4,2,2,1,1,1,1,4,4,4,4,4,4,2,2,1,2,4,1,2,2,1,1,4,4,2,4,4,4,4,4,1,1,4,2,1,1,2,2,1,2,2,2,1,4,1,1,1,4,1,4,1,2,1
619,"JARBAS LIMA","PPB","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,1,1,2,5,2,4,2,2,1,2,4,1,1,1,1,2,1,2,2,2,1,1,1,4,4,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"JOAO ALMEIDA","PSDB","BA",1,2,1,2,2,2,1,1,1,4,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,1,4,4,4,4,1,4,1,2,4,4,4,4,4,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,4,1,2,4,1,1,1,2,1,1,1,4,2,4,1,1,1
167,"JOAO CALDAS","PL","AL",NA,NA,4,1,1,4,4,1,4,4,2,2,2,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,1,1,4,4,2,1,2,1,4,4,2,2,4,1,1,1,1,1,1,4,4,4,1,1,1,4,4,4,1,3,4,2,4,1,1,4,2,1,1,2,4,2,1,1,4,1
