"id","name","party","state","vote.3117","vote.3118","vote.3121","vote.3122","vote.3124","vote.3132","vote.3134","vote.3137","vote.3147","vote.3149","vote.3226","vote.3228","vote.3233","vote.3234","vote.3238","vote.3250","vote.3253","vote.3257","vote.3259","vote.3261","vote.3263","vote.3266","vote.3272","vote.3278","vote.3282","vote.3284","vote.3285","vote.3292","vote.3304","vote.3305","vote.3307","vote.3312","vote.3314","vote.3318","vote.3319","vote.3320","vote.3321","vote.3323","vote.3326","vote.3328","vote.3329","vote.3330","vote.3335","vote.3336","vote.3337","vote.3338","vote.3341","vote.3345","vote.3346","vote.3347","vote.3348","vote.3350","vote.3353","vote.3356","vote.3359","vote.3361","vote.3362","vote.3364","vote.3365","vote.3366","vote.3374","vote.3381","vote.3386","vote.3391","vote.3392","vote.3393","vote.3395","vote.3396","vote.3397","vote.3401","vote.3406","vote.3407","vote.3408","vote.3411","vote.3414","vote.3422","vote.3424","vote.3425","vote.3426","vote.3427","vote.3434","vote.3435","vote.3436","vote.3437","vote.3443","vote.3446","vote.3448","vote.3451","vote.3454","vote.3458","vote.3459","vote.3460","vote.3462","vote.3463","vote.3464","vote.3474","vote.3475","vote.3477","vote.3478","vote.3479","vote.3480","vote.3481","vote.3483","vote.3485","vote.3488","vote.3489","vote.3490","vote.3495","vote.3498","vote.3502","vote.3503","vote.3504","vote.3505","vote.3508","vote.3509","vote.3510"
559,"EDUARDO MOURA","PPS","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,4,1,5,1,4,4,4,4,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,"EDUARDO SCIARRA","DEM","PR",2,5,5,2,2,1,1,1,2,2,4,2,5,2,4,1,2,2,2,2,2,1,2,2,2,4,2,1,1,1,5,4,4,1,1,1,1,4,4,4,4,5,4,4,4,4,1,4,4,2,5,2,4,4,4,2,4,4,1,2,4,4,5,4,3,4,4,4,4,4,2,1,1,5,4,4,1,4,1,1,1,1,5,5,4,4,4,4,4,4,5,5,5,2,2,4,2,1,2,4,2,4,4,2,5,4,5,4,5,4,2,4,5,4,5,4
48,"EDUARDO VALVERDE","PT","RO",4,2,1,1,4,2,2,1,4,1,4,1,4,1,4,2,1,1,2,2,1,1,2,1,1,2,4,1,4,4,4,4,4,4,4,4,4,2,2,1,1,2,1,2,4,2,2,2,2,1,4,1,2,2,2,1,2,1,2,4,2,1,2,1,2,4,1,2,2,2,1,2,1,2,1,1,4,1,1,1,1,1,2,2,2,2,4,2,4,2,2,4,2,1,1,1,1,1,2,4,4,4,1,2,2,2,4,2,2,2,1,1,4,4,4,4
128,"EFRAIM FILHO","DEM","PB",2,4,4,2,5,1,1,2,4,2,2,2,4,4,4,1,2,2,2,4,2,2,4,2,2,4,4,1,2,1,4,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,4,4,4,4,4,1,2,4,4,4,4,5,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,1,4,4,5,4,4,4,4,4,4,4,4,4,2,4,4,1,2,4,2,4,4,4,5,4,4,4,5,4,2,4,1,4,5,4
21,"ELCIONE BARBALHO","PMDB","PA",1,2,1,1,4,2,2,1,1,1,4,1,2,4,3,2,1,2,1,2,1,1,2,4,1,4,4,4,1,1,4,1,2,1,4,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,4,1,2,2,2,1,2,1,2,4,4,4,2,1,2,4,1,2,2,2,1,1,1,4,4,1,1,1,1,1,1,4,2,4,4,2,4,2,1,2,4,2,4,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,2,2,1,1,1,2,2,4
401,"ELIENE LIMA","PP","MT",1,2,1,1,2,2,2,1,4,1,1,1,2,1,5,1,1,2,2,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,4,2,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,4,2,2,4,1,4,2,2,4,4,2,2,1,4,1,2,2,4
495,"ELISEU PADILHA","PMDB","RS",1,2,4,1,1,2,2,1,1,1,4,4,2,4,4,2,1,4,4,2,1,3,2,1,4,4,4,1,1,1,4,1,4,1,4,1,1,2,2,1,1,4,4,2,4,4,2,2,4,1,4,1,2,2,4,1,2,1,4,4,2,4,4,4,4,4,1,4,4,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,4,2,2,2,4,1,1,4,1,2,2,2,4,4,2,2,2,1,5,2,2,1,1,1,2,2,4
237,"ELISMAR PRADO","PT","MG",1,2,1,1,2,2,2,1,1,1,1,1,2,1,4,2,1,1,1,2,1,1,2,1,1,5,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,4,5,4,2,2,2,1,1,1,2,2,4,1,4,4,4,4,2,1,2,1,4,2,1,2,2,4,1,2,1,2,1,1,1,1,1,1,4,4,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,4,5,1,1,2,2,1,5,2,2,1,1,1,2,2,4
352,"EMANUEL FERNANDES","PSDB","SP",2,5,5,2,5,1,1,2,2,2,2,2,5,2,5,1,2,2,2,2,2,1,1,2,2,4,2,1,1,2,5,5,5,1,1,1,2,5,5,5,5,5,5,5,1,5,5,1,5,2,5,2,5,5,5,2,5,5,1,2,5,5,5,5,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,1,2,2,2,5,5,1,5,5,5,1,5,5,1,5,5,5,5,5
493,"ENIO BACCI","PDT","RS",1,2,1,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,2,2,2,2,4,4,4,1,4,2,2,2,4,4,1,2,2,1,2,4,4,4,4,4,4,4,4
44,"ERNANDES AMORIM","PTB","RO",1,4,4,1,4,2,2,1,1,1,1,1,2,1,4,3,3,2,2,4,4,4,2,1,1,4,1,1,2,1,2,1,2,1,4,4,4,4,4,1,1,3,2,1,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,2,2,4,2,1,4,1,1,1,1,1,4,4,4,2,2,2,2,2,2,4,4,2,2,2,1,1,1,1,1,2,2,2,4,1,1,2,2,1,3,4,4,4,4,4,4,4,4
91,"EUDES XAVIER","PT","CE",1,4,1,1,4,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,4,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,2,1,2,5,2,4,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,2,2,1,2,4,2,1,2,1,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,4,2,2,2,1,1,4,1,4,2,2,4,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4
93,"EUGENIO RABELO","PP","CE",1,2,1,1,1,4,4,4,4,4,1,1,4,4,4,1,1,2,2,2,1,1,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,2,2,1,1,2,4,2,4,2,2,2,2,1,1,1,2,2,4,1,2,1,2,4,2,1,2,1,2,4,1,2,2,2,2,2,1,4,4,1,1,4,1,1,4,4,2,2,4,2,2,2,1,2,2,2,4,1,4,1,1,1,2,2,2,4,1,1,2,2,1,3,2,2,1,1,1,2,2,3
95,"EUNICIO OLIVEIRA","PMDB","CE",4,2,4,1,5,2,4,1,1,4,4,4,4,4,1,2,1,4,2,4,1,1,2,1,1,4,1,1,1,1,4,1,2,4,4,4,4,2,2,4,1,4,4,2,4,4,2,2,4,1,1,1,4,4,4,4,2,1,2,5,4,1,2,1,2,4,4,2,4,4,4,1,4,2,4,4,1,1,1,1,4,4,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,4,4,1,1,2,4,1,4,2,2,1,1,4,2,2,4
11,"EVANDRO MILHOMEN","PCdoB","AP",1,2,1,1,2,2,2,1,1,1,1,4,2,1,4,2,1,1,1,4,1,1,2,1,1,4,1,1,1,1,2,4,2,1,1,1,1,2,2,1,1,2,1,2,5,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,4,1,2,2,1,2,2,2,1,2,4,2,1,1,1,1,1,1,1,1,2,2,4,2,2,2,1,2,2,2,2,1,1,1,4,1,2,2,2,5,1,1,2,2,1,5,2,2,1,1,1,2,2,2
119,"FABIO FARIA","PMN","RN",1,2,1,1,5,2,2,1,1,1,1,1,4,1,4,2,1,1,2,4,1,2,2,4,1,4,1,1,4,4,2,1,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,4,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,2,4,2,4,4,4,4,4,2,2,4,1,4,4,4,1,4,4,1,4,1,4,2,2,1,5,2,2,1,4,1,2,2,4
238,"FABIO RAMALHO","PV","MG",1,2,1,1,1,2,2,1,1,1,1,4,2,1,4,1,1,1,1,1,1,2,2,1,1,4,4,1,1,1,2,1,4,1,1,1,1,4,4,4,4,4,4,4,4,2,2,4,2,2,2,2,4,2,2,4,2,2,1,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,4,4,4,1,1,4,2,2,4,1,1,4,4,4,4,2,2,1,4,1,2,2,5
190,"FABIO SOUTO","DEM","BA",2,4,4,2,1,1,1,2,2,2,2,2,4,2,4,1,2,2,2,2,2,1,2,2,2,4,2,1,2,1,4,4,5,4,4,1,1,4,4,4,4,4,4,4,1,4,1,1,5,2,5,2,4,4,4,4,4,4,4,2,5,4,5,4,5,4,4,5,4,4,2,1,1,4,4,4,1,1,1,1,1,1,4,5,4,4,4,5,4,4,4,4,4,2,2,2,2,1,2,2,2,4,5,2,5,5,4,4,4,5,2,4,4,4,5,4
121,"FATIMA BEZERRA","PT","RN",1,4,1,1,1,4,4,1,4,1,4,1,2,1,4,2,1,4,2,2,1,4,4,4,4,2,1,1,1,1,2,4,2,4,4,4,4,2,4,4,1,2,4,2,4,2,4,2,2,1,4,1,4,4,2,1,2,1,2,4,4,1,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,2,4,4,4,4,1,4,1,1,4,2,2,4,1,4,2,4,4,4,2,2,1,1,4,2,4,4
12,"FATIMA PELAES","PMDB","AP",4,2,1,1,4,2,2,1,4,1,1,4,2,1,4,2,4,1,1,4,1,4,4,1,1,4,4,1,1,1,2,1,2,1,1,4,1,2,2,1,1,4,1,2,4,2,4,2,2,1,1,1,2,2,2,1,4,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,4,1,4,1,2,2,4,5,4,4,4,4,4,4,2,2,1,1,1,2,4,2
301,"FELIPE BORNIER","PHS","RJ",1,2,1,1,2,2,2,1,4,4,1,1,2,1,4,3,1,2,2,2,2,1,2,1,1,5,1,1,1,1,2,1,2,1,4,1,4,4,2,1,1,2,1,2,2,2,2,4,2,1,1,1,2,2,2,1,2,1,2,5,2,1,2,4,2,2,1,2,2,2,1,1,1,4,4,4,1,1,1,1,1,1,2,2,4,4,4,2,4,2,2,2,2,1,4,4,1,4,2,2,2,4,1,2,2,2,1,4,2,2,1,1,1,2,2,4
120,"FELIPE MAIA","DEM","RN",2,4,5,2,4,1,1,2,2,2,2,2,5,4,4,1,2,2,2,2,2,2,2,2,2,5,2,1,2,1,4,5,5,4,1,1,1,5,4,4,5,5,5,5,4,5,1,4,5,5,5,2,4,5,4,2,5,4,5,2,4,5,4,5,4,4,4,4,5,5,2,1,4,4,5,4,1,1,1,1,4,1,5,5,5,5,5,5,5,4,5,5,4,4,2,2,2,1,4,4,4,4,4,4,5,5,4,5,5,4,2,5,5,4,5,4
191,"FELIX MENDONCA","DEM","BA",2,5,5,2,3,1,1,2,2,2,2,4,5,2,5,1,2,2,2,2,2,2,2,2,2,4,2,1,2,1,5,5,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,1,4,2,4,2,5,4,4,2,5,4,1,2,5,5,5,4,4,5,5,5,5,4,2,1,1,4,5,5,1,4,1,1,1,4,4,4,4,5,4,4,4,4,5,4,5,4,2,2,2,4,2,2,2,4,4,2,4,5,4,4,4,4,2,5,5,4,5,4
354,"FERNANDO CHUCRE","PSDB","SP",2,5,5,2,5,1,1,2,2,2,2,2,4,4,4,1,2,1,2,2,2,2,1,2,2,4,2,1,1,1,5,5,4,1,1,1,1,5,4,5,5,4,5,5,1,5,5,1,5,2,5,2,5,5,4,5,4,5,1,2,5,5,4,4,5,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,4,4,5,5,5,5,5,5,4,5,5,4,4,2,2,2,2,1,2,2,4,4,2,1,5,5,5,1,5,5,1,5,5,5,5,4
158,"FERNANDO COELHO FILHO","PSB","PE",1,2,1,4,1,4,4,4,4,4,1,1,2,1,4,2,1,2,2,2,1,1,2,1,1,4,1,4,1,1,4,1,4,1,4,1,1,2,2,1,1,4,1,4,5,2,4,4,2,1,1,1,4,2,2,1,4,4,4,4,4,4,4,4,2,2,1,2,4,2,1,4,1,2,1,4,1,1,4,1,1,1,4,2,4,2,2,2,1,4,2,2,2,1,4,4,4,1,2,2,2,4,1,1,4,2,1,4,4,2,1,4,1,2,2,2
478,"FERNANDO CORUJA","PPS","SC",2,2,2,1,2,1,1,2,2,2,2,2,5,2,4,2,2,2,2,4,2,2,1,2,2,4,2,1,1,1,5,5,4,1,1,1,1,5,5,2,5,5,5,5,1,5,5,1,5,2,4,2,4,5,5,2,4,2,4,2,4,4,4,4,4,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,5,2,2,2,2,1,2,2,2,5,1,1,5,5,5,1,5,5,1,5,5,5,5,5
194,"FERNANDO DE FABINHO","DEM","BA",2,4,4,4,4,1,4,4,2,2,4,4,4,4,4,4,4,2,4,4,2,1,2,4,2,4,2,1,1,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,1,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,5,4,5,4,2,1,1,4,4,4,1,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,4,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
233,"FERNANDO DINIZ","PMDB","MG",4,2,1,4,4,2,2,1,4,4,1,1,2,1,4,2,4,2,1,2,1,4,4,4,4,4,4,4,1,1,2,4,2,4,4,4,4,4,4,1,4,2,1,2,4,2,2,4,2,1,4,1,2,2,4,1,4,1,2,4,2,1,4,4,2,2,4,2,4,2,4,1,4,2,1,1,4,4,4,4,1,4,2,2,4,2,4,2,1,4,4,2,2,1,1,1,1,1,2,4,2,4,4,4,2,2,4,5,2,2,1,1,1,2,2,4
141,"FERNANDO FERRO","PT","PE",1,2,1,1,1,2,2,1,1,1,1,4,2,1,4,2,1,1,2,2,1,1,2,1,1,5,1,1,1,1,2,1,2,1,4,1,1,4,2,1,1,2,1,2,2,2,4,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,2,2,1,2,2,4,4,2,1,2,1,1,1,1,1,1,4,4,2,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,5
296,"FERNANDO GABEIRA","PV","RJ",2,2,5,2,2,1,2,2,1,1,4,1,4,4,4,2,4,1,1,2,2,2,4,1,2,5,2,1,4,4,1,2,2,1,1,1,2,4,4,5,4,5,5,5,5,1,1,1,1,2,5,2,1,1,1,2,2,2,1,4,2,4,4,4,4,4,4,1,2,1,2,1,1,2,4,4,1,4,1,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4,2,4,1,1,2,2,2,4,4,1,4,5,1,5,2,4,4,4,4,2,2,5
304,"FERNANDO LOPES","PMDB","RJ",1,4,4,4,4,2,4,4,1,1,1,1,2,4,4,2,4,2,2,2,1,4,2,1,1,4,1,4,1,4,2,1,2,4,4,4,4,2,4,4,1,2,1,2,5,2,2,2,2,1,1,1,4,4,2,1,2,1,2,4,2,1,4,4,4,2,1,2,2,2,1,2,4,2,4,4,4,4,4,4,1,4,2,2,2,2,4,4,4,2,2,2,2,4,1,1,1,1,2,2,2,4,1,4,2,2,1,2,2,4,4,1,1,2,4,4
53,"FERNANDO MELO","PT","AC",1,2,1,1,4,4,2,1,1,1,1,4,2,1,5,2,1,1,1,4,4,4,2,4,1,4,4,4,1,1,4,1,2,1,1,1,1,4,4,1,1,2,1,4,5,2,2,2,2,1,1,1,4,2,2,1,2,1,2,4,2,1,2,1,4,2,1,4,2,2,1,2,1,4,1,4,1,1,4,1,4,4,2,2,4,2,2,2,1,2,4,2,2,1,4,4,1,1,4,2,2,4,1,1,2,2,1,4,2,4,4,4,4,4,4,4
303,"FILIPE PEREIRA","PSC","RJ",1,2,1,1,4,2,2,1,1,1,1,4,4,4,4,2,1,1,1,4,1,4,2,1,1,4,4,4,1,1,2,1,2,1,1,1,1,2,2,1,1,2,5,5,4,2,2,2,2,1,1,1,5,5,2,1,2,1,2,4,2,1,2,1,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,1,1,4,2,2,2,2,2,1,2,2,2,4,1,1,4,4,4,4,4,4,4,1,1,2,2,1,5,2,4,1,1,4,2,4,5
54,"FLAVIANO MELO","PMDB","AC",1,2,4,4,4,2,2,1,1,1,1,1,2,1,4,4,4,4,4,4,1,1,2,4,4,4,1,1,1,1,2,1,2,1,1,1,1,4,2,1,1,4,4,2,5,2,4,4,2,2,1,2,4,4,4,4,4,4,4,4,2,1,2,1,2,2,1,4,2,2,2,1,1,4,4,4,1,4,4,1,4,4,2,4,4,2,2,2,1,4,4,2,2,1,1,4,1,1,2,2,2,4,1,1,2,2,1,4,4,4,4,4,4,2,4,4
94,"FLAVIO BEZERRA","PMDB","CE",1,2,1,1,5,2,2,1,1,1,1,1,2,1,4,2,1,1,1,2,1,1,2,1,1,5,1,1,1,1,4,1,2,1,1,1,1,2,2,1,4,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,2,2,1,2,2,2,4,2,1,4,1,1,1,1,4,1,4,1,2,2,2,2,2,4,4,2,2,2,4,1,1,1,1,1,2,2,4,4,1,1,2,2,1,5,2,2,1,1,1,2,2,5
76,"FLAVIO DINO","PCdoB","MA",4,2,1,1,4,2,2,1,1,1,4,1,2,1,4,2,4,4,4,4,4,4,2,1,1,2,1,1,4,1,4,1,2,1,1,1,1,4,2,1,1,2,1,4,4,2,2,4,2,1,4,1,2,2,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,2,4,1,1,2,2,1,4,2,2,1,1,1,2,2,2
41,"FRANCISCO PRACIANO","PT","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,1,4,2,1,1,4,4,1,1,4,1,1,4,4,1,1,1,4,1,2,4,1,1,1,2,2,1,1,2,1,4,4,2,4,4,4,1,4,1,4,4,2,1,4,1,2,4,2,4,2,1,4,2,4,4,4,2,1,2,1,2,4,1,1,1,1,1,4,4,2,2,2,2,2,2,1,2,2,2,2,1,4,4,1,1,2,2,2,4,1,1,4,2,1,2,2,2,1,4,1,2,2,4
3,"FRANCISCO RODRIGUES","DEM","RR",2,4,4,2,3,4,4,4,4,4,2,4,5,1,4,2,1,1,2,2,4,1,2,4,2,5,4,1,1,1,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,1,1,4,4,4,4,4,5,4,5,4,4,1,4,4,4,4,1,4,4,4,4,4,4,1,1,1,4,1,4,1,4,1,4,4,1,2,2,4,4,4,4,4,2,4,2,4,2,4,4,2,1,4,2,2,4,4,2,4,5,5,4,4,5,2,4,5,4,4,4
355,"FRANCISCO ROSSI","PMDB","SP",1,2,1,1,5,2,2,1,1,1,1,4,2,1,4,2,1,4,4,4,4,4,2,1,1,4,4,4,1,4,2,5,3,1,1,1,1,2,2,1,3,3,2,1,4,3,1,1,3,2,2,2,3,3,3,2,3,2,1,4,3,3,3,2,4,3,2,3,3,3,2,1,1,4,4,1,1,1,1,1,4,4,4,4,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,"FRANCISCO TENORIO","PMN","AL",1,2,1,1,1,2,2,1,1,1,1,4,2,4,4,1,1,1,4,4,4,4,2,1,1,4,1,1,1,1,2,4,2,1,1,1,1,4,2,1,1,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,4,1,2,4,2,1,1,1,2,1,1,4,1,1,4,4,4,2,2,4,2,2,2,1,4,4,4,4,1,1,1,1,1,2,2,2,5,1,1,4,2,1,5,4,2,1,1,1,2,2,4
356,"FRANK AGUIAR","PTB","SP",1,5,3,1,4,2,2,1,1,1,1,4,4,1,4,4,4,4,4,4,4,4,2,1,1,4,4,4,1,1,2,1,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,1,2,4,4,1,2,1,2,2,1,2,4,4,2,1,1,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,4,4,4,4,4,4,1,4,1,4,2,2,2,4,4,1,2,2,1,4,2,2,1,4,4,2,2,4
552,"FREIRE JUNIOR","PSDB","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,2,4,2,2,4,4,1,2,4,4,2,4,1,1,1,1,2,1,2,5,5,5,5,4,4,4,4,4,5,5,2,5,4,5,2,5,5,4,4,5,5,4,5,4,4,4,5,4,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"GASTAO VIEIRA","PMDB","MA",1,4,1,4,1,2,2,1,1,1,1,1,4,4,4,2,2,1,1,2,1,4,2,4,2,4,4,4,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,4,2,4,4,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,4,4,2,1,2,2,2,1,1,1,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,2,2,2,1,4,2,2,1,4,1,2,2,5
241,"GEORGE HILTON","PP","MG",1,2,1,1,4,2,4,1,1,4,4,4,2,1,5,1,1,4,4,4,4,4,2,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,1,1,1,2,2,2,1,2,1,2,4,4,1,2,1,2,2,2,4,2,2,2,1,4,2,1,2,4,1,1,1,4,4,4,4,2,2,2,2,1,2,4,2,2,1,4,4,1,1,2,2,2,5,1,1,2,2,1,5,2,4,1,1,1,2,2,4
305,"GERALDO PUDIM","PMDB","RJ",1,2,1,1,4,2,2,1,1,1,1,1,2,1,4,2,1,1,1,2,1,1,2,4,1,4,1,1,1,1,4,4,2,1,1,1,1,2,2,1,1,2,1,2,4,2,2,4,2,1,1,1,4,4,2,1,2,1,2,4,2,1,4,4,4,2,1,4,4,2,4,4,4,2,1,1,4,4,4,4,1,1,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,2,2,4,1,1,4,2,1,5,2,2,1,1,1,2,2,2
435,"GERALDO RESENDE","PMDB","MS",1,2,1,1,4,4,2,1,1,1,1,1,2,1,4,4,4,2,1,4,1,1,2,4,1,4,1,1,1,1,2,1,4,1,1,1,1,2,2,1,1,2,4,2,5,2,2,2,2,1,1,1,2,4,4,1,2,1,2,4,2,1,2,2,4,4,4,2,4,2,1,1,4,2,1,1,4,1,1,1,1,4,4,2,2,2,2,2,1,4,2,2,2,1,4,1,1,1,2,4,4,2,1,1,2,2,1,5,2,2,1,1,1,2,2,2
185,"GERALDO SIMOES","PT","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,2,1,5,2,2,1,1,1,2,2,4
236,"GERALDO THADEU","PPS","MG",2,2,4,1,4,1,1,2,2,2,4,4,5,2,4,1,2,2,2,4,4,4,2,4,4,4,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,5,4,4,4,2,4,2,4,4,4,2,4,5,1,4,4,1,2,2,2,2,2,1,2,2,2,1,1,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,2,2,4,1,1,4,5,4,4,4,4,4,4,4,4,4,4
489,"GERMANO BONOW","DEM","RS",2,5,5,2,4,1,1,2,2,2,2,2,5,2,4,1,2,1,2,4,4,4,2,2,2,5,2,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1,5,1,1,5,2,5,2,4,4,5,2,5,5,1,2,5,5,5,5,3,5,5,5,4,5,2,1,1,5,5,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,4,2,2,1,2,2,2,4,5,2,5,5,5,5,5,4,2,5,4,4,4,4
26,"GERSON PERES","PP","PA",1,2,1,1,4,2,2,1,1,1,1,1,2,4,4,1,4,4,4,2,1,1,2,1,2,4,1,1,2,1,3,4,2,1,4,4,4,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,4,2,1,2,1,4,2,1,2,2,2,2,1,1,4,1,4,1,3,1,1,4,4,2,2,4,2,2,4,2,2,2,4,4,1,1,1,1,1,2,2,2,4,4,1,2,2,1,4,2,2,1,1,1,1,2,4
479,"GERVASIO SILVA","PSDB","SC",4,4,5,2,5,1,1,2,2,2,4,4,4,2,4,1,4,4,4,2,4,4,1,4,2,4,4,1,1,1,4,5,5,1,4,4,1,4,4,4,4,4,5,5,4,4,4,4,4,4,5,2,4,5,5,4,4,5,1,4,4,5,5,4,4,4,2,4,2,4,2,4,4,1,5,4,1,1,1,1,1,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,5,4,1,4,4,4,4,5,4,5,4
