"id","name","party","state","vote.2650","vote.2652","vote.2654","vote.2659","vote.2660","vote.2664","vote.2665","vote.2671","vote.2673","vote.2674","vote.2675","vote.2677","vote.2680","vote.2681","vote.2684","vote.2726","vote.2727","vote.2728","vote.2729","vote.2730","vote.2731","vote.2732","vote.2735","vote.2737","vote.2739","vote.2741","vote.2744","vote.2746","vote.2747","vote.2748","vote.2749","vote.2751","vote.2752","vote.2753","vote.2757","vote.2758","vote.2761","vote.2762","vote.2763","vote.2776","vote.2777","vote.2781","vote.2784","vote.2785","vote.2788","vote.2789","vote.2790","vote.2791","vote.2792","vote.2793","vote.2795","vote.2796","vote.2798","vote.2799","vote.2804","vote.2813","vote.2815","vote.2816","vote.2817","vote.2818","vote.2830","vote.2831","vote.2834","vote.2841","vote.2842","vote.2844","vote.2846","vote.2854","vote.2855","vote.2856","vote.2857","vote.2858","vote.2859","vote.2860","vote.2861","vote.2868","vote.2869","vote.2920","vote.2921","vote.2922","vote.2925","vote.2926","vote.2927","vote.2928","vote.2929","vote.2930","vote.2932","vote.2935","vote.2936","vote.2937","vote.2941","vote.2942","vote.2943","vote.2945","vote.2947","vote.2948","vote.2949","vote.2950","vote.2953","vote.2955","vote.2957","vote.2958","vote.2961","vote.2962","vote.2964","vote.2967","vote.2968","vote.2970","vote.2972","vote.2973","vote.2975","vote.2976","vote.2977","vote.2978","vote.2979","vote.2980","vote.2981","vote.2982","vote.2983","vote.2984"
15,"LUCENIRA PIMENTEL","PR","AP",2,4,1,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,4,2,1,4,1,1,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,4,1,2,2,2,2,1,2,1,2,2,4,4,4,4,4,4,2,1,2,2,2,2,2,1,4,2,2,1,1,1,2,1,2,2,2,1,2,1,2,4,2,2,4,2,2,2,1,1,1,1,1,2,1
539,"LUCIANA COSTA","PR","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,4,1,1,4,1,2,1,1,1,1,5,1,4,1,1,5,2,4,4,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,4,2,2,2,1,4,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
506,"LUCIANA GENRO","PSOL","RS",1,4,4,4,4,4,4,1,4,2,2,2,1,1,1,1,1,1,2,1,4,2,2,1,4,1,2,2,4,2,2,4,4,2,2,1,1,2,4,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,4,1,2,2,4,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,5,5,2,4,1,1,5,1,1,1,1,2,2,2,2,2,2,2
4,"LUCIANO CASTRO","PR","RR",2,4,2,1,2,1,4,1,4,1,1,4,1,4,1,1,4,4,2,4,2,2,4,2,1,4,2,4,2,2,2,2,2,2,1,2,1,4,2,4,2,4,4,2,4,1,4,1,1,4,1,4,1,4,2,4,4,1,1,4,1,1,1,1,1,2,4,4,2,2,2,2,1,2,1,2,2,2,4,2,1,4,4,2,4,2,2,4,4,2,1,2,4,4,4,1,1,4,4,2,2,4,1,2,1,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4
29,"LUCIO VALE","PR","PA",2,4,4,1,2,1,2,1,1,1,1,4,1,1,1,1,2,2,2,2,4,2,2,2,1,2,2,2,4,2,2,2,1,2,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,5,2,4,4,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,4,2,1,1,1,1,1,2,1
500,"LUIS CARLOS HEINZE","PP","RS",2,4,2,1,2,1,1,2,1,4,1,4,1,1,4,2,2,2,1,1,2,2,4,2,1,1,2,4,2,2,4,2,1,2,2,2,1,2,4,2,4,4,2,1,1,4,4,4,4,4,2,2,2,1,1,1,1,4,1,2,1,1,4,2,5,2,4,4,1,2,4,1,2,1,4,2,2,2,2,2,4,2,4,2,1,4,2,2,2,2,1,2,4,2,4,4,1,2,1,3,3,3,5,4,1,2,4,2,2,4,4,2,2,1,1,1,1,1,2,1
182,"LUIZ BASSUMA","PT","BA",4,4,2,1,2,4,4,4,4,4,4,1,1,1,1,1,4,4,2,2,4,4,2,4,1,4,2,2,2,4,4,4,4,4,1,2,4,2,4,4,4,1,4,2,1,1,3,1,1,4,1,1,4,2,2,1,2,1,1,5,1,1,1,4,2,4,4,5,1,4,4,4,2,1,2,1,1,4,2,2,1,4,1,2,4,4,2,2,2,2,4,2,2,4,1,1,1,2,1,2,4,2,1,2,1,2,2,2,2,4,4,4,2,1,1,4,1,1,2,1
422,"LUIZ BITTENCOURT","PMDB","GO",2,4,4,4,4,1,2,1,1,1,1,1,1,4,1,4,2,2,2,2,2,2,4,2,1,2,2,2,2,2,4,2,1,2,1,2,1,2,4,2,4,4,4,2,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,1,1,2,4,4,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,4,2,2,1,1,1,2,1,3,4,4,1,3,1,2,4,2,4,2,4,2,2,1,1,1,1,1,2,1
488,"LUIZ CARLOS BUSATO","PTB","RS",NA,4,2,1,2,1,1,1,1,1,1,4,1,1,1,1,2,2,2,2,4,2,4,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,4,2,2,1,2,2,1,1,2,4,1,4,1,1,4,1,2,1,1,1,1,4,1,1,1,3,5,2,4,4,1,2,4,2,2,1,2,2,2,2,2,4,1,1,1,2,1,2,2,2,2,2,1,4,2,2,4,4,1,2,1,4,2,4,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
454,"LUIZ CARLOS HAULY","PSDB","PR",1,4,1,2,4,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,2,5,5,4,5,1,2,2,4,2,1,1,4,1,2,1,3,3,3,3,3,2,2,1,2,2,2,1,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,4,2,4,2,4,4,1,1,2,2,2,5,4,5,2,2,2,5,5,4,5,4,5,5,5,4,5,4,4,4,4,4,4,4,5,4,5,4,2,1,5,4,4,4,1,4,5,2,2,2,2,2,4,2
460,"LUIZ CARLOS SETIM","DEM","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,3,2,2,2,2,2,1,5,5,4,2,2,4,2,1,2,1,2,5,2,2,2,2,2,5,5,4,5,5,5,5,4,4,5,5,4,5,5,5,4,4,5,5,5,5,2,1,5,4,5,1,5,5,5,2,2,2,2,2,2,2
460,"LUIZ CARLOS SETIM","PFL","PR",1,4,5,2,5,1,1,2,1,1,1,2,1,2,2,1,2,4,5,1,4,4,5,4,5,1,2,4,4,4,4,4,4,2,2,1,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"LUIZ CARREIRA","DEM","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,2,1,2,2,2,1,2,2,2,4,2,4,1,2,1,1,1,2,2,2,2,1,2,1,4,4,1,2,2,1,2,1,2,1,1,4,4,4,4,4,4,5,5,5,4,5,5,4,4,5,5,5,5,4,4,5,4,5,5,5,5,4,2,1,4,5,5,4,4,5,5,2,2,2,2,2,5,2
205,"LUIZ CARREIRA","PFL","BA",1,4,5,2,5,1,1,4,1,1,1,2,1,2,2,4,5,5,5,1,5,4,4,5,5,1,5,5,3,5,4,1,5,4,2,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,"LUIZ COUTO","PT","PB",2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,1,2,1,2,1,2,2,2,2,4,5,4,4,4,4,4,4,4,1,1,1,2,4,1,2,1,1,4,1,1,1,1,2,1,4,4,1,4,4,4,4,4,4,4,4,2,2,2,1,1,4,2,1,2,2,2,2,2,1,4,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
256,"LUIZ FERNANDO FARIA","PP","MG",4,4,2,1,2,1,4,1,1,1,1,1,1,1,1,1,2,2,4,4,4,2,2,2,1,2,2,4,4,2,2,2,1,2,1,2,1,2,2,4,2,1,4,2,1,1,1,1,1,4,1,1,1,1,2,1,2,1,1,4,1,1,1,1,4,2,4,5,4,2,2,4,2,1,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,4,4,2,4,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,4,2,2,2,2,1,1,1,1,1,2,1
278,"LUIZ PAULO VELLOZO LUCAS","PSDB","ES",2,4,1,2,5,1,1,2,1,1,1,2,2,2,2,2,2,1,5,1,2,5,5,4,5,1,2,2,2,2,1,4,2,2,2,1,1,2,2,4,4,4,4,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,4,2,2,4,4,4,4,2,1,4,2,1,1,1,2,2,2,4,4,4,4,2,2,5,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,2,2,4,4,4,4,5,4,4,2,2,2,2,2,1,2
313,"LUIZ SERGIO","PT","RJ",2,4,2,1,2,2,2,1,1,1,1,4,4,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,1,4,1,2,1,2,2,4,2,4,5,2,1,1,2,1,1,4,4,1,1,2,2,1,2,1,1,5,1,1,1,1,4,1,4,4,4,4,4,1,4,1,2,1,1,4,2,2,1,1,1,2,4,2,2,2,2,2,1,4,2,2,1,1,1,2,1,2,4,2,1,2,1,2,4,2,2,2,2,2,2,1,1,1,1,1,2,1
371,"LUIZA ERUNDINA","PSB","SP",2,4,2,1,1,2,2,1,1,1,5,1,1,1,1,1,2,2,2,1,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,4,2,2,2,2,2,1,1,4,1,1,1,2,1,1,1,1,1,4,1,1,1,2,1,2,4,4,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,4,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,4,2,2,2,4,1,1,1,1,1,2,2,2,2,2,2,2
411,"MAGELA","PT","DF",2,4,2,1,2,2,2,1,3,1,1,4,1,4,1,4,2,4,4,4,2,2,4,4,1,2,2,2,2,2,2,2,4,2,1,2,4,2,2,2,4,1,2,2,1,1,1,1,1,5,4,1,1,2,2,1,2,1,1,4,1,1,1,2,3,2,4,1,1,4,4,4,4,1,2,1,1,2,2,2,1,1,1,4,1,2,2,2,2,2,1,2,2,4,1,1,1,2,1,1,2,2,4,2,1,2,2,2,2,2,4,2,4,1,1,1,1,1,2,1
275,"MANATO","PDT","ES",2,4,2,1,2,1,2,1,1,1,5,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,5,2,1,2,2,1,1,5,1,1,1,2,2,1,1,1,1,5,1,1,1,1,1,2,4,4,1,2,4,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,4,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
130,"MANOEL JUNIOR","PSB","PB",2,4,4,1,2,2,2,1,1,1,5,1,1,1,1,4,4,4,4,4,2,2,2,4,1,2,4,4,2,2,2,4,1,4,1,2,1,2,2,2,2,4,2,2,1,1,2,1,1,5,1,1,1,4,2,1,1,1,1,4,1,1,1,1,1,2,4,4,4,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,4,2,1,2,2,2,1,1,1,4,1,2,2,3,3,3,1,2,2,4,4,2,4,2,4,4,4,4,4,4,4,4
104,"MANOEL SALVIANO","PSDB","CE",4,4,2,1,2,1,2,1,4,4,4,4,1,1,2,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,4,1,2,2,1,1,2,2,4,4,4,4,2,1,1,1,1,2,2,1,2,1,4,2,1,1,1,1,2,4,4,4,2,2,1,4,4,1,4,4,4,4,4,2,1,1,2,4,2,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,1,2,2,4,2,2,2,2,2,2,1,1,4,4,4,4
494,"MANUELA DAVILA","PCdoB","RS",2,4,4,1,2,4,2,1,1,2,5,1,1,1,1,1,2,2,2,1,2,2,2,2,4,2,2,2,2,2,2,4,1,2,1,2,1,2,2,2,2,1,5,4,1,1,2,1,1,4,1,1,1,2,2,1,1,1,1,4,1,1,1,1,2,1,5,4,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,4,1,2,1,2,2,2,1,2,1,2,4,2,2,2,2,4,2,1,1,1,1,1,2,1
538,"MARCELO ALMEIDA","PMDB","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,1,4,1,1,1,1,2,1,4,1,1,4,1,1,1,2,2,2,4,5,4,2,1,1,4,1,2,2,1,2,4,2,1,4,1,4,4,2,2,2,5,5,5,5,2,2,1,1,1,2,1,2,2,4,1,2,1,4,4,2,2,2,2,4,2,1,1,1,1,1,2,1
110,"MARCELO CASTRO","PMDB","PI",2,4,4,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,2,2,1,2,4,2,2,2,2,2,4,2,1,2,1,2,4,2,2,1,4,2,1,1,4,1,1,4,1,1,1,1,2,4,2,1,1,4,1,1,1,1,2,1,4,4,4,2,4,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,4,4,2,2,2,1,1,1,2,1,3,3,4,5,5,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1
207,"MARCELO GUIMARAES FILHO","PFL","BA",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"MARCELO GUIMARAES FILHO","PMDB","BA",NA,NA,4,4,4,4,4,1,4,4,4,1,1,1,1,1,2,2,2,4,4,2,2,2,1,2,2,4,4,2,2,2,4,2,1,2,1,2,4,2,2,1,4,4,1,1,4,1,1,4,1,1,4,1,2,1,1,2,1,5,4,1,4,1,2,1,5,1,1,4,4,4,2,1,2,2,2,2,2,2,1,1,1,2,1,2,4,4,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
311,"MARCELO ITAGIBA","PMDB","RJ",2,4,3,2,2,2,1,1,1,1,1,4,1,1,1,1,2,2,2,3,2,2,2,2,4,1,2,2,2,2,4,2,4,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,4,4,1,1,1,4,1,1,1,2,2,4,1,1,1,2,1,2,4,5,4,4,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1
423,"MARCELO MELO","PMDB","GO",2,4,2,1,2,1,2,1,1,1,4,1,4,4,1,1,2,2,2,4,2,2,2,4,1,2,2,2,4,4,4,4,1,2,1,2,1,2,2,2,2,4,5,2,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,2,1,4,5,1,4,4,4,4,4,4,1,4,2,2,2,1,1,1,4,4,4,2,2,2,2,1,4,2,2,1,1,1,1,4,4,3,4,5,5,1,4,4,2,2,2,4,2,2,1,1,1,1,1,2,1
377,"MARCELO ORTIZ","PV","SP",1,4,2,1,2,2,2,1,1,2,5,1,1,1,1,1,2,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,4,2,1,2,2,2,2,1,2,2,1,1,1,1,1,5,1,1,1,2,2,4,1,1,1,5,1,1,1,1,1,2,5,4,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,4,2,2,2,2,4,4,4,2,2,1,1,1,2,1,2,2,2,1,4,1,2,2,2,1,2,4,2,2,1,1,1,1,1,2,1
36,"MARCELO SERAFIM","PSB","AM",2,4,2,1,2,2,2,1,1,1,5,1,1,1,1,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,4,3,2,1,1,1,1,1,4,1,1,1,4,2,1,1,1,1,4,1,1,1,1,4,2,4,4,4,4,4,2,2,1,2,2,2,4,2,2,1,1,1,4,1,2,4,1,2,2,4,2,4,2,4,1,1,2,1,2,4,2,1,2,1,2,2,2,2,2,2,4,2,1,1,1,1,1,2,1
99,"MARCELO TEIXEIRA","PR","CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,2,2,2,1,2,4,2,2,2,4,2,4,2,1,2,4,2,2,4,4,1,5,2,1,1,2,1,1,4,1,1,1,1,4,1,2,1,1,5,1,1,1,1,1,2,4,4,2,4,4,4,4,4,4,2,2,4,2,2,4,4,4,4,1,4,2,4,2,2,4,4,2,4,1,1,1,2,4,2,4,2,1,4,1,4,2,2,2,4,4,2,2,1,1,1,1,1,2,1
99,"MARCELO TEIXEIRA","PSDB","CE",4,4,4,2,5,1,1,2,1,4,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,"MARCIO FRANCA","PSB","SP",2,4,2,1,2,1,2,1,1,1,4,4,1,1,1,4,2,4,4,2,4,2,4,4,4,4,4,2,4,4,4,4,4,4,1,2,4,4,4,4,4,4,5,4,2,4,4,4,4,4,1,1,1,4,4,1,2,1,1,4,1,1,1,4,4,2,2,4,1,4,2,1,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,3,1,4,4,4,1,4,4,4,4,4,4,4,4,4,1,2,4,2,2,4,2,4,4,1,1,1,4,1,4,1
6,"MARCIO JUNQUEIRA","DEM","RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,5,4,2,2,2,2,1,4,4,4,4,4,4,4,4,4,1,1,5,4,5,2,2,2,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,4,4,4,4,4,1,5,5,5,5,4,5,5,2,2,2,2,2,5,2
6,"MARCIO JUNQUEIRA","PFL","RR",1,4,5,2,5,1,1,2,1,4,4,2,1,2,2,5,5,5,5,1,4,4,4,4,4,4,4,5,5,4,4,4,5,4,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"MARCIO REINALDO MOREIRA","PP","MG",2,4,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,4,2,4,2,2,2,1,4,2,2,2,2,4,2,1,2,1,2,1,2,2,4,2,1,2,2,1,1,1,1,1,4,1,1,1,1,2,1,2,1,1,4,4,1,1,1,5,2,4,5,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,2,1,2,2,4,2,2,1,4,2,2,1,1,1,2,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
496,"MARCO MAIA","PT","RS",2,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,1,2,1,2,1,2,2,2,2,1,4,2,1,1,2,1,1,4,1,1,1,2,2,4,2,1,4,4,1,1,1,1,2,1,4,4,4,2,4,2,4,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,4,2,1,4,4,2,4,2,2,2,1,2,1,2,4,2,2,2,2,2,2,1,1,1,1,1,2,1
131,"MARCONDES GADELHA","PSB","PB",4,4,4,4,4,2,2,1,1,1,5,1,1,1,1,4,2,4,4,2,4,4,2,2,1,2,4,4,4,4,2,2,4,2,1,2,1,2,4,2,2,4,4,2,1,1,4,1,1,4,1,1,1,4,2,1,1,1,1,5,1,1,1,1,5,2,4,5,1,4,4,4,4,4,4,2,1,4,4,4,1,1,1,2,1,2,2,2,4,2,1,2,2,2,4,1,1,2,4,2,4,2,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
160,"MARCOS ANTONIO","PAN","PE",2,4,4,1,2,1,4,1,1,2,4,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,4,2,4,1,5,4,1,1,4,1,1,4,1,1,1,1,2,4,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"MARCOS ANTONIO","PRB","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,2,4,4,2,2,2,2,1,2,2,2,1,4,1,2,1,2,4,2,4,4,1,4,2,4,2,2,2,2,2,1,1,1,1,1,2,1
160,"MARCOS ANTONIO","PTB","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,2,4,2,4,2,2,2,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"MARCOS ANTONIO",NA,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,5,1,4,4,4,4,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"MARCOS MEDRADO","PDT","BA",2,4,2,1,2,2,2,1,1,4,4,1,1,1,1,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,1,1,2,2,4,4,4,4,4,4,4,4,4,5,2,4,1,1,4,4,4,2,1,2,2,2,2,2,2,1,1,1,2,4,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,4,1,4,1,2,2,2,2,4,4,2,2,1,1,1,1,1,2,1
257,"MARCOS MONTES","DEM","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,1,2,2,1,1,2,2,2,2,2,4,4,2,1,4,4,4,2,2,4,2,2,1,4,1,1,2,2,1,2,1,2,1,1,5,4,5,2,2,2,4,4,4,5,5,5,4,4,5,4,5,4,4,5,4,4,5,4,5,5,4,5,1,5,5,5,5,5,5,5,2,2,2,2,2,5,2
